X,Y,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_l93,y_l93,ObjectId
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,21.2,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,771642,6277340,1943
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,19.8,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,771642,6277340,1944
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,31.1,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,771642,6277340,1945
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,O3,7,54.4,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,771642,6277340,1946
3.91156,43.5706,HERAULT,LATTES,34129,Montpellier Sud - Périurbain,FR50205,Périurbaine,Fond,O3,7,65.8,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,773662,6275040,1947
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,15,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,771642,6277340,1948
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,10.7,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,771642,6277340,1949
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,51.6,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,569593,6278883,1950
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,42.4,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,569593,6278883,1951
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,26.4,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,569593,6278883,1952
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,37.8,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,569593,6278883,1953
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,46.2,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,569593,6278883,1954
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,60.6,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,569593,6278883,1955
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,f,569593,6278883,1956
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,68.9,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,569593,6278883,1957
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,70.9,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,569593,6278883,1958
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,62.8,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,569593,6278883,1959
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,7.8,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,771642,6277340,1960
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,9.3,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,771642,6277340,1961
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,8.3,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,771642,6277340,1962
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,NO2,8,13.6,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,t,771642,6277340,1963
1.13943,42.99,ARIEGE,SAINT-GIRONS,9261,St-Girons Urbain,FR50826,Urbaine,Fond,PM2.5,6001,4.5,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,548139,6211857,1964
1.38541,43.597,HAUTE-GARONNE,TOULOUSE,31555,Station Pedagogique,FR50058,Urbaine,Fond,O3,7,71.1,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,569593,6278883,1965
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,O3,7,73,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,771642,6277340,1966
3.91156,43.5706,HERAULT,LATTES,34129,Montpellier Sud - Périurbain,FR50205,Périurbaine,Fond,O3,7,50,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,773662,6275040,1967
3.91156,43.5706,HERAULT,LATTES,34129,Montpellier Sud - Périurbain,FR50205,Périurbaine,Fond,O3,7,80.7,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,773662,6275040,1968
3.91156,43.5706,HERAULT,LATTES,34129,Montpellier Sud - Périurbain,FR50205,Périurbaine,Fond,O3,7,42.5,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,773662,6275040,1969
3.88689,43.5915,HERAULT,MONTPELLIER,34172,Montpellier - Prés d Arènes Urbain,FR50200,Urbaine,Fond,PM2.5,6001,5.1,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,771642,6277340,1970
1.37531,44.0129,TARN-ET-GARONNE,MONTAUBAN,82121,Montauban - Ramierou Urbain,FR50060,Urbaine,Fond,PM2.5,6001,8.7,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,569728,6325102,1971
1.37531,44.0129,TARN-ET-GARONNE,MONTAUBAN,82121,Montauban - Ramierou Urbain,FR50060,Urbaine,Fond,PM2.5,6001,9.5,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,569728,6325102,1972
1.37531,44.0129,TARN-ET-GARONNE,MONTAUBAN,82121,Montauban - Ramierou Urbain,FR50060,Urbaine,Fond,PM2.5,6001,20.6,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,569728,6325102,1973
1.37531,44.0129,TARN-ET-GARONNE,MONTAUBAN,82121,Montauban - Ramierou Urbain,FR50060,Urbaine,Fond,PM2.5,6001,13.8,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,569728,6325102,1974
1.37531,44.0129,TARN-ET-GARONNE,MONTAUBAN,82121,Montauban - Ramierou Urbain,FR50060,Urbaine,Fond,PM2.5,6001,21.3,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,569728,6325102,1975
1.37531,44.0129,TARN-ET-GARONNE,MONTAUBAN,82121,Montauban - Ramierou Urbain,FR50060,Urbaine,Fond,PM2.5,6001,5.9,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,569728,6325102,1976
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,PM2.5,6001,7.2,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,810536,6304894,1977
1.41518,43.6103,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Port de l Embouchure Trafic,FR50821,Urbaine,Trafic,PM2.5,6001,9.3,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,572027,6280312,1978
1.13943,42.99,ARIEGE,SAINT-GIRONS,9261,St-Girons Urbain,FR50826,Urbaine,Fond,PM2.5,6001,8,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,548139,6211857,1979
1.13943,42.99,ARIEGE,SAINT-GIRONS,9261,St-Girons Urbain,FR50826,Urbaine,Fond,PM2.5,6001,7,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,548139,6211857,1980
1.13943,42.99,ARIEGE,SAINT-GIRONS,9261,St-Girons Urbain,FR50826,Urbaine,Fond,PM2.5,6001,13.3,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,548139,6211857,1981
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,72.4,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,740996,6243312,1982
3.18881,43.4068,HERAULT,CORNEILHAN,34084,Biterrois-Narbonnais - Rural,FR50209,Rurale Régionale,Fond,O3,7,58.3,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,715301,6256427,1983
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,12.4,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,691771,6177360,1984
4.67969,43.9429,GARD,SAZE,30315,Saze - rural,FR50216,Rurale proche Zone Urbaine,Industrielle,O3,7,67.7,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,834846,6317423,1985
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,NO2,8,12,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,t,810536,6304894,1986
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,NO2,8,3.9,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,t,740996,6243312,1987
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,74.3,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,740996,6243312,1988
3.91156,43.5706,HERAULT,LATTES,34129,Montpellier Sud - Périurbain,FR50205,Périurbaine,Fond,O3,7,28,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,773662,6275040,1989
4.67969,43.9429,GARD,SAZE,30315,Saze - rural,FR50216,Rurale proche Zone Urbaine,Industrielle,O3,7,47.5,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,834846,6317423,1990
4.67969,43.9429,GARD,SAZE,30315,Saze - rural,FR50216,Rurale proche Zone Urbaine,Industrielle,O3,7,40.6,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,834846,6317423,1991
4.67969,43.9429,GARD,SAZE,30315,Saze - rural,FR50216,Rurale proche Zone Urbaine,Industrielle,O3,7,25.1,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,834846,6317423,1992
4.67969,43.9429,GARD,SAZE,30315,Saze - rural,FR50216,Rurale proche Zone Urbaine,Industrielle,O3,7,45,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,834846,6317423,1993
4.67969,43.9429,GARD,SAZE,30315,Saze - rural,FR50216,Rurale proche Zone Urbaine,Industrielle,O3,7,53,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,834846,6317423,1994
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,65.8,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,740996,6243312,1995
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,59.5,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,740996,6243312,1996
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,40.9,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,740996,6243312,1997
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,54.5,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,740996,6243312,1998
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,64.3,ug.m-3,mensuelle,2023/02/01 00:00:00+00,2023/02/28 23:59:00+00,t,740996,6243312,1999
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,72.9,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,740996,6243312,2000
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,78.6,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,740996,6243312,2001
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,74.7,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,740996,6243312,2002
2.83987,42.7198,PYRENEES-ORIENTALES,SAINT-ESTEVE,66172,Saint Estève - Périurbain,FR50221,Périurbaine,Fond,O3,7,67.3,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,686868,6180037,2003
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,86.5,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,740996,6243312,2004
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,PM2.5,6001,4.4,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,787792,6286912,2005
3.18881,43.4068,HERAULT,CORNEILHAN,34084,Biterrois-Narbonnais - Rural,FR50209,Rurale Régionale,Fond,O3,7,56.4,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,715301,6256427,2006
3.18881,43.4068,HERAULT,CORNEILHAN,34084,Biterrois-Narbonnais - Rural,FR50209,Rurale Régionale,Fond,O3,7,38.8,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,715301,6256427,2007
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,68.4,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,740996,6243312,2008
2.83987,42.7198,PYRENEES-ORIENTALES,SAINT-ESTEVE,66172,Saint Estève - Périurbain,FR50221,Périurbaine,Fond,O3,7,50.9,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,686868,6180037,2009
2.83987,42.7198,PYRENEES-ORIENTALES,SAINT-ESTEVE,66172,Saint Estève - Périurbain,FR50221,Périurbaine,Fond,O3,7,56.3,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,686868,6180037,2010
4.67969,43.9429,GARD,SAZE,30315,Saze - rural,FR50216,Rurale proche Zone Urbaine,Industrielle,O3,7,92.6,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,834846,6317423,2011
2.83987,42.7198,PYRENEES-ORIENTALES,SAINT-ESTEVE,66172,Saint Estève - Périurbain,FR50221,Périurbaine,Fond,O3,7,34.6,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,686868,6180037,2012
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,PM2.5,6001,11.2,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,787792,6286912,2013
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,9.3,ug.m-3,mensuelle,2023/03/01 00:00:00+00,2023/03/31 23:59:00+00,t,691771,6177360,2014
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,4.6,ug.m-3,mensuelle,2023/04/01 00:00:00+00,2023/04/30 23:59:00+00,t,691771,6177360,2015
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,6.7,ug.m-3,mensuelle,2023/05/01 00:00:00+00,2023/05/31 23:59:00+00,t,691771,6177360,2016
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,8.7,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,691771,6177360,2017
3.50483,43.2878,HERAULT,AGDE,34003,Agathois-Piscénois - Périurbain,FR50210,Périurbaine,Fond,O3,7,79.3,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,740996,6243312,2018
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,7.2,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,691771,6177360,2019
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,7.4,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,691771,6177360,2020
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,7.3,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,691771,6177360,2021
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,NO2,8,7.2,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,t,787792,6286912,2022
3.18881,43.4068,HERAULT,CORNEILHAN,34084,Biterrois-Narbonnais - Rural,FR50209,Rurale Régionale,Fond,O3,7,80.2,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,715301,6256427,2023
2.83987,42.7198,PYRENEES-ORIENTALES,SAINT-ESTEVE,66172,Saint Estève - Périurbain,FR50221,Périurbaine,Fond,O3,7,81,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,686868,6180037,2024
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,PM2.5,6001,6.7,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,787792,6286912,2025
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,PM2.5,6001,11.6,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,787792,6286912,2026
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,PM2.5,6001,9.5,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,787792,6286912,2027
4.08842,43.6758,HERAULT,LUNEL-VIEL,34146,Lunel-Viel - Industriel,FR50206,Périurbaine,Industrielle,PM2.5,6001,7.8,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,787792,6286912,2028
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,O3,7,72.5,ug.m-3,mensuelle,2022/08/01 00:00:00+00,2022/08/31 23:59:00+00,t,691771,6177360,2029
3.89861,43.61,HERAULT,MONTPELLIER,34172,Montpellier - Pompignane Trafic,FR50203,Urbaine,Trafic,PM2.5,6001,6.7,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,772566,6279407,2030
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,12.5,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,691771,6177360,2031
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,PM2.5,6001,7,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,691771,6177360,2032
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,PM2.5,6001,8.2,ug.m-3,mensuelle,2023/06/01 00:00:00+00,2023/06/30 23:59:00+00,t,576334,6283873,2033
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,PM2.5,6001,6.5,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,t,576334,6283873,2034
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,PM2.5,6001,6.9,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,t,576334,6283873,2035
1.46765,43.6431,HAUTE-GARONNE,TOULOUSE,31555,Toulouse - Rte Albi Trafic,FR50054,Urbaine,Trafic,PM2.5,6001,6.5,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,576334,6283873,2036
3.86472,43.6117,HERAULT,MONTPELLIER,34172,Montpellier - Chaptal Urbain,FR50201,Urbaine,Fond,NO2,8,21.1,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,t,769827,6279565,2037
4.36199,43.8299,GARD,NIMES,30189,Nîmes - Planas - Trafic,FR50212,Urbaine,Trafic,NO2,8,24.1,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,t,809561,6304377,2038
1.44403,43.5873,HAUTE-GARONNE,TOULOUSE,31555,Toulouse-Berthelot Urbain,FR50030,Urbaine,Fond,PM2.5,6001,6.2,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,t,574306,6277713,2039
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,15.7,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,691771,6177360,2040
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,17,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,691771,6177360,2041
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,25.4,ug.m-3,mensuelle,2022/12/01 00:00:00+00,2022/12/31 23:59:00+00,t,691771,6177360,2042
2.8997,42.6958,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan Centre - Urbain,FR50220,Urbaine,Fond,NO2,8,14.8,ug.m-3,mensuelle,2023/01/01 00:00:00+00,2023/01/31 23:59:00+00,t,691771,6177360,2043
-0.0950538,43.0075,HAUTES-PYRENEES,ARGELES-GAZOST,65025,Argeles-Gazost,FR50813,Urbaine,Fond,NO2,8,,ug.m-3,mensuelle,2023/07/01 00:00:00+00,2023/07/31 23:59:00+00,f,447498,6216969,2044
-0.0950538,43.0075,HAUTES-PYRENEES,ARGELES-GAZOST,65025,Argeles-Gazost,FR50813,Urbaine,Fond,NO2,8,,ug.m-3,mensuelle,2023/08/01 00:00:00+00,2023/08/31 23:59:00+00,f,447498,6216969,2045
4.37422,43.8344,GARD,NIMES,30189,Nîmes Sud - Urbain,FR50211,Urbaine,Fond,PM2.5,6001,4.4,ug.m-3,mensuelle,2022/09/01 00:00:00+00,2022/09/30 23:59:00+00,t,810536,6304894,2046
-0.0950538,43.0075,HAUTES-PYRENEES,ARGELES-GAZOST,65025,Argeles-Gazost,FR50813,Urbaine,Fond,NO2,8,,ug.m-3,mensuelle,2023/09/01 00:00:00+00,2023/09/30 23:59:00+00,f,447498,6216969,2047
-0.0950538,43.0075,HAUTES-PYRENEES,ARGELES-GAZOST,65025,Argeles-Gazost,FR50813,Urbaine,Fond,NO2,8,,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,f,447498,6216969,2048
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NO2,8,37.1,ug.m-3,mensuelle,2022/10/01 00:00:00+00,2022/10/31 23:59:00+00,t,690848,6177376,2049
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NO2,8,43.2,ug.m-3,mensuelle,2022/11/01 00:00:00+00,2022/11/30 23:59:00+00,t,690848,6177376,2050
2.88845,42.6959,PYRENEES-ORIENTALES,PERPIGNAN,66136,Perpignan-Pyrenees Trafic,FR50224,Urbaine,Trafic,NO2,8,41.8,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,t,690848,6177376,2051
3.23734,43.3412,HERAULT,BEZIERS,34032,Beziers Leclerc trafic,FR50226,Urbaine,Trafic,NO2,8,19.1,ug.m-3,mensuelle,2023/10/01 00:00:00+00,2023/10/31 23:59:00+00,t,719256,6249147,2052
